query_name,query_family,optimizer_name,inference_time_ms,actual_latency_ms,end_to_end_time_ms,estimated_cost,plan_json_hash,split_name,training_time_s
18b.sql,18,PostgreSQL_Default,0.0007090275175869465,108.669,108.66970902751758,17054.03,8952568304292426141,base_query_split_1,4.125002305954695e-06
18b.sql,18,PostgreSQL_GEQO(t=2),0.010791991371661425,108.606,108.61679199137166,17051.96,-4999505377154254607,base_query_split_1,3.208988346159458e-06
18b.sql,18,XGBoostLQO,193.7922090291977,75.243,269.0352090291977,16959.45,-6565637775519569861,base_query_split_1,3.431779167964123
27a.sql,27,PostgreSQL_Default,0.0003750319592654705,2.97,2.9703750319592657,2550.12,-4374379420995062602,base_query_split_1,4.125002305954695e-06
27a.sql,27,PostgreSQL_GEQO(t=2),0.0005420297384262085,2.898,2.8985420297384263,2550.12,8525716722012423302,base_query_split_1,3.208988346159458e-06
27a.sql,27,XGBoostLQO,57.470375031698495,10.585,68.0553750316985,3653.98,-4674944862454330121,base_query_split_1,3.431779167964123
27b.sql,27,PostgreSQL_Default,0.0002500019036233425,7.22,7.220250001903623,2615.12,2551952638231914458,base_query_split_1,4.125002305954695e-06
27b.sql,27,PostgreSQL_GEQO(t=2),0.0007090275175869465,7.206,7.206709027517587,2615.12,2174810539868263896,base_query_split_1,3.208988346159458e-06
27b.sql,27,XGBoostLQO,53.442583011928946,4.484,57.92658301192895,3451.56,-3057546486279222987,base_query_split_1,3.431779167964123
27c.sql,27,PostgreSQL_Default,0.000166997779160738,28.429,28.42916699777916,3774.49,-7282762429320677637,base_query_split_1,4.125002305954695e-06
27c.sql,27,PostgreSQL_GEQO(t=2),0.001208973117172718,28.159,28.16020897311717,3774.49,3271427131331793342,base_query_split_1,3.208988346159458e-06
27c.sql,27,XGBoostLQO,53.243583999574184,25.282,78.52558399957418,3874.45,124237204056762866,base_query_split_1,3.431779167964123
29c.sql,29,PostgreSQL_Default,0.00016600824892520905,0.068,0.06816600824892521,3839.17,-112523899696896116,base_query_split_1,4.125002305954695e-06
29c.sql,29,PostgreSQL_GEQO(t=2),0.0010829535312950611,0.068,0.06908295353129507,3839.17,-112523899696896116,base_query_split_1,3.208988346159458e-06
29c.sql,29,XGBoostLQO,94.85708299325779,0.068,94.92508299325779,3805.2,-8241298906942420085,base_query_split_1,3.431779167964123
29b.sql,29,PostgreSQL_Default,0.000166997779160738,0.07,0.07016699777916074,3784.73,7209121597166735649,base_query_split_1,4.125002305954695e-06
29b.sql,29,PostgreSQL_GEQO(t=2),0.000625033862888813,0.067,0.06762503386288882,3784.73,8174750799219959873,base_query_split_1,3.208988346159458e-06
29b.sql,29,XGBoostLQO,96.16891702171415,0.171,96.33991702171416,3784.73,2617445816009836737,base_query_split_1,3.431779167964123
29a.sql,29,PostgreSQL_Default,0.0002080341801047325,0.073,0.07320803418010473,3786.58,8072819338821637350,base_query_split_1,4.125002305954695e-06
29a.sql,29,PostgreSQL_GEQO(t=2),0.0006660120561718941,0.071,0.07166601205617189,3786.58,-7830587072882162608,base_query_split_1,3.208988346159458e-06
29a.sql,29,XGBoostLQO,97.55679097725078,0.076,97.63279097725078,3786.58,4466443245387022456,base_query_split_1,3.431779167964123
20a.sql,20,PostgreSQL_Default,0.000166997779160738,0.034,0.03416699777916074,12430.18,-7544021418058208886,base_query_split_1,4.125002305954695e-06
20a.sql,20,PostgreSQL_GEQO(t=2),0.0007079797796905041,0.036,0.0367079797796905,12430.18,-6799408220307291405,base_query_split_1,3.208988346159458e-06
20a.sql,20,XGBoostLQO,49.84433302888647,0.038,49.882333028886464,12430.18,-7110921677699995522,base_query_split_1,3.431779167964123
20c.sql,20,PostgreSQL_Default,0.0002500019036233425,0.036,0.03625000190362334,14845.38,-1749455954590283647,base_query_split_1,4.125002305954695e-06
20c.sql,20,PostgreSQL_GEQO(t=2),0.000833999365568161,0.037,0.03783399936556816,14845.38,5691075377657119606,base_query_split_1,3.208988346159458e-06
20c.sql,20,XGBoostLQO,48.79591695498675,0.042,48.83791695498675,14845.38,5859631417734252631,base_query_split_1,3.431779167964123
